jp,usd,us,capitalization_JP,capitalization_US,USD
4.48893E+11,28754398490 ,4.48569E+12,448893465210 ,4485686164440 ,28754398490 
4.48539E+11,28731762958 ,4.48216E+12,448539131806 ,4482155021448 ,28731762958 
4.45821E+11,28421875531 ,4.43381E+12,445820954050 ,4433812582836 ,28421875531 
4.44838E+11,28206035169 ,4.40014E+12,444838200000 ,4400141486364 ,28206035169 
4.44676E+11,28189393771 ,4.39755E+12,444676139600 ,4397545428276 ,28189393771 
4.44432E+11,27895680000 ,4.35173E+12,444432107228 ,4351726080000 ,27895680000 
4.41867E+11,27666977819 ,4.31605E+12,441867200000 ,4316048539764 ,27666977819 
4.4122E+11,27592330011 ,4.3044E+12,441220151372 ,4304403481716 ,27592330011 
4.38413E+11,27377767211 ,4.27093E+12,438413132745 ,4270931684916 ,27377767211 
4.38055E+11,26995915280 ,4.21136E+12,438054807575 ,4211362783680 ,26995915280 
4.37518E+11,26931309466 ,4.20128E+12,437518000000 ,4201284276696 ,26931309466 
4.35208E+11,26767426331 ,4.17572E+12,435208405716 ,4175718507636 ,26767426331 
4.31288E+11,26763408727 ,4.17509E+12,431288141334 ,4175091761412 ,26763408727 
4.2745E+11,26472794541 ,4.12976E+12,427450220278 ,4129755948396 ,26472794541 
4.26423E+11,26267209352 ,4.09768E+12,426423409542 ,4097684658912 ,26267209352 
4.23856E+11,26173810804 ,4.08311E+12,423856287270 ,4083114485424 ,26173810804 
4.22211E+11,26127731500 ,4.07593E+12,422211460000 ,4075926114000 ,26127731500 
4.18152E+11,26084887551 ,4.06924E+12,418152000000 ,4069242457956 ,26084887551 
4.18039E+11,25622766045 ,3.99715E+12,418039326212 ,3997151503020 ,25622766045 
4.16289E+11,25610058465 ,3.99517E+12,416288607175 ,3995169120540 ,25610058465 
4.08212E+11,25528760303 ,3.98249E+12,408211948717 ,3982486607268 ,25528760303 
4.0791E+11,25358487040 ,3.95592E+12,407909665968 ,3955923978240 ,25358487040 
4.05949E+11,25150926421 ,3.92354E+12,405949350868 ,3923544521676 ,25150926421 
4.04525E+11,25150673599 ,3.92351E+12,404524680000 ,3923505081444 ,25150673599 
4.01493E+11,25136587818 ,3.92131E+12,401493315846 ,3921307699608 ,25136587818 
3.97937E+11,25103702109 ,3.91618E+12,397937259832 ,3916177529004 ,25103702109 
3.96223E+11,24968361439 ,3.89506E+12,396223169779 ,3895064384484 ,24968361439 
3.95906E+11,24836460691 ,3.87449E+12,395905802250 ,3874487867796 ,24836460691 
3.91505E+11,24699981523 ,3.8532E+12,391504830300 ,3853197117588 ,24699981523 
3.9138E+11,24673566347 ,3.84908E+12,391379662889 ,3849076350132 ,24673566347 
3.91333E+11,24587899840 ,3.83571E+12,391332692525 ,3835712375040 ,24587899840 
3.90459E+11,24543984241 ,3.82886E+12,390458979900 ,3828861541596 ,24543984241 
3.89669E+11,24537502666 ,3.82785E+12,389668753100 ,3827850415896 ,24537502666 
3.88422E+11,24358532863 ,3.79993E+12,388422306700 ,3799931126628 ,24358532863 
3.8664E+11,24288000000 ,3.78893E+12,386639898000 ,3788928000000 ,24288000000 
3.86623E+11,24274321866 ,3.78679E+12,386622715680 ,3786794211096 ,24274321866 
3.86513E+11,24171776783 ,3.7708E+12,386512809112 ,3770797178148 ,24171776783 
3.82436E+11,24000767642 ,3.74412E+12,382436446464 ,3744119752152 ,24000767642 
3.79532E+11,23987974296 ,3.74212E+12,379532125328 ,3742123990176 ,23987974296 
3.78621E+11,23777897483 ,3.70935E+12,378620868899 ,3709352007348 ,23777897483 
3.7813E+11,23474424722 ,3.66201E+12,378129867161 ,3662010256632 ,23474424722 
3.76043E+11,23454891925 ,3.65896E+12,376043129088 ,3658963140300 ,23454891925 
3.74785E+11,23354131723 ,3.64324E+12,374784942928 ,3643244548788 ,23354131723 
3.73056E+11,23298662822 ,3.63459E+12,373056494213 ,3634591400232 ,23298662822 
3.71109E+11,23261314038 ,3.62876E+12,371108996895 ,3628764989928 ,23261314038 
3.68973E+11,23064648869 ,3.59809E+12,368972590820 ,3598085223564 ,23064648869 
3.68143E+11,23032264805 ,3.59303E+12,368143472395 ,3593033309580 ,23032264805 
3.67706E+11,23002294811 ,3.58836E+12,367706486810 ,3588357990516 ,23002294811 
3.66861E+11,22989285290 ,3.58633E+12,366861304535 ,3586328505240 ,22989285290 
3.65538E+11,22818620561 ,3.5597E+12,365537580144 ,3559704807516 ,22818620561 
3.6417E+11,22673612640 ,3.53708E+12,364170310400 ,3537083571840 ,22673612640 
3.62581E+11,22590430112 ,3.52411E+12,362581394880 ,3524107097472 ,22590430112 
3.62276E+11,22585203053 ,3.52329E+12,362276403880 ,3523291676268 ,22585203053 
3.61763E+11,22540026341 ,3.51624E+12,361762764000 ,3516244109196 ,22540026341 
3.59863E+11,22484877783 ,3.50764E+12,359863284700 ,3507640934148 ,22484877783 
3.57665E+11,22416494076 ,3.49697E+12,357664704545 ,3496973075856 ,22416494076 
3.55731E+11,22084373899 ,3.44516E+12,355731105630 ,3445162328244 ,22084373899 
3.54488E+11,21994503113 ,3.43114E+12,354488225796 ,3431142485628 ,21994503113 
3.54404E+11,21987282247 ,3.43002E+12,354403606242 ,3430016030532 ,21987282247 
3.52618E+11,21942776400 ,3.42307E+12,352618180992 ,3423073118400 ,21942776400 
3.5178E+11,21892679844 ,3.41526E+12,351779850912 ,3415258055664 ,21892679844 
3.511E+11,21810515887 ,3.40244E+12,351099978531 ,3402440478372 ,21810515887 
3.50787E+11,21790322433 ,3.39929E+12,350787035814 ,3399290299548 ,21790322433 
3.47265E+11,21707985699 ,3.38645E+12,347264826957 ,3386445769044 ,21707985699 
3.46257E+11,21704872909 ,3.38596E+12,346256970982 ,3385960173804 ,21704872909 
3.45323E+11,21675862000 ,3.38143E+12,345323090850 ,3381434472000 ,21675862000 
3.42518E+11,21629511244 ,3.3742E+12,342517624900 ,3374203754064 ,21629511244 
3.40814E+11,21372077042 ,3.33404E+12,340813897793 ,3334044018552 ,21372077042 
3.37975E+11,21361901554 ,3.33246E+12,337975069248 ,3332456642424 ,21361901554 
3.37055E+11,21355711513 ,3.33149E+12,337055315162 ,3331490996028 ,21355711513 
3.36952E+11,21220240107 ,3.31036E+12,336951886250 ,3310357456692 ,21220240107 
3.36579E+11,21203688775 ,3.30778E+12,336579238800 ,3307775448900 ,21203688775 
3.33525E+11,21183609278 ,3.30464E+12,333524658705 ,3304643047368 ,21183609278 
3.33466E+11,21175658083 ,3.3034E+12,333466302960 ,3303402660948 ,21175658083 
3.32818E+11,21170211642 ,3.30255E+12,332817695376 ,3302553016152 ,21170211642 
3.3088E+11,21103041332 ,3.29207E+12,330879916151 ,3292074447792 ,21103041332 
3.30714E+11,20950903339 ,3.26834E+12,330713972190 ,3268340920884 ,20950903339 
3.2961E+11,20906816422 ,3.26146E+12,329610207063 ,3261463361832 ,20906816422 
3.2955E+11,20696805118 ,3.2287E+12,329550000000 ,3228701598408 ,20696805118 
3.29422E+11,20691029886 ,3.2278E+12,329421944260 ,3227800662216 ,20691029886 
3.29113E+11,20660087144 ,3.22297E+12,329113358652 ,3222973594464 ,20660087144 
3.28191E+11,20649295348 ,3.22129E+12,328191032408 ,3221290074288 ,20649295348 
3.2809E+11,20591388091 ,3.21226E+12,328089771252 ,3212256542196 ,20591388091 
3.2672E+11,20580187659 ,3.21051E+12,326719849412 ,3210509274804 ,20580187659 
3.26228E+11,20480853237 ,3.19501E+12,326228000000 ,3195013104972 ,20480853237 
3.25723E+11,20475614379 ,3.1942E+12,325722958360 ,3194195843124 ,20475614379 
3.24485E+11,20390702656 ,3.18095E+12,324485042640 ,3180949614336 ,20390702656 
3.23956E+11,20154092000 ,3.14404E+12,323956218600 ,3144038352000 ,20154092000 
3.20758E+11,19952982104 ,3.11267E+12,320758119360 ,3112665208224 ,19952982104 
3.19625E+11,19875615715 ,3.1006E+12,319625090076 ,3100596051540 ,19875615715 
3.19072E+11,19839669649 ,3.09499E+12,319072097230 ,3094988465244 ,19839669649 
3.1781E+11,19803769498 ,3.08939E+12,317810206095 ,3089388041688 ,19803769498 
3.15585E+11,19777953722 ,3.08536E+12,315585005180 ,3085360780632 ,19777953722 
3.14952E+11,19758312858 ,3.0823E+12,314952287783 ,3082296805848 ,19758312858 
3.13854E+11,19693415328 ,3.07217E+12,313854439280 ,3072172791168 ,19693415328 
3.13476E+11,19577829600 ,3.05414E+12,313476374682 ,3054141417600 ,19577829600 
3.13429E+11,19346630393 ,3.01807E+12,313428975235 ,3018074341308 ,19346630393 
3.12499E+11,19251564730 ,3.00324E+12,312498792288 ,3003244097880 ,19251564730 
3.10797E+11,19186803571 ,2.99314E+12,310797359567 ,2993141357076 ,19186803571 
3.10242E+11,19158893865 ,2.98879E+12,310241792000 ,2988787442940 ,19158893865 
3.10163E+11,19156987721 ,2.98849E+12,310162617570 ,2988490084476 ,19156987721 
3.05102E+11,18887746918 ,2.94649E+12,305102000000 ,2946488519208 ,18887746918 
3.04548E+11,18783243653 ,2.93019E+12,304547983383 ,2930186009868 ,18783243653 
3.04485E+11,18781341615 ,2.92989E+12,304484896788 ,2929889291940 ,18781341615 
3.03983E+11,18732900309 ,2.92233E+12,303983222142 ,2922332448204 ,18732900309 
3.02514E+11,18677753973 ,2.91373E+12,302514416124 ,2913729619788 ,18677753973 
3.00573E+11,18615071527 ,2.90395E+12,300572777473 ,2903951158212 ,18615071527 
3.00497E+11,18577868000 ,2.89815E+12,300497400000 ,2898147408000 ,18577868000 
2.99999E+11,18506780739 ,2.88706E+12,299999281728 ,2887057795284 ,18506780739 
2.98915E+11,18445040522 ,2.87743E+12,298914535140 ,2877426321432 ,18445040522 
2.97992E+11,18382156303 ,2.86762E+12,297991680000 ,2867616383268 ,18382156303 
2.9739E+11,18298829597 ,2.85462E+12,297389666480 ,2854617417132 ,18298829597 
2.96753E+11,18214047924 ,2.84139E+12,296752509900 ,2841391476144 ,18214047924 
2.92626E+11,18175400238 ,2.83536E+12,292626160440 ,2835362437128 ,18175400238 
2.92611E+11,18175326726 ,2.83535E+12,292610645384 ,2835350969256 ,18175326726 
2.91486E+11,18140478644 ,2.82991E+12,291486000000 ,2829914668464 ,18140478644 
2.89614E+11,18124188480 ,2.82737E+12,289614336000 ,2827373402880 ,18124188480 
2.88769E+11,18111736298 ,2.82543E+12,288768555600 ,2825430862488 ,18111736298 
2.88262E+11,18075196914 ,2.81973E+12,288261581546 ,2819730718584 ,18075196914 
2.86676E+11,18047121621 ,2.81535E+12,286675985922 ,2815350972876 ,18047121621 
2.84928E+11,17930818869 ,2.79721E+12,284927630400 ,2797207743564 ,17930818869 
2.83306E+11,17904923438 ,2.79317E+12,283306177692 ,2793168056328 ,17904923438 
2.82714E+11,17789050344 ,2.77509E+12,282714150516 ,2775091853664 ,17789050344 
2.81973E+11,17788945518 ,2.77508E+12,281973413260 ,2775075500808 ,17788945518 
2.80638E+11,17592821401 ,2.74448E+12,280638189750 ,2744480138556 ,17592821401 
2.7979E+11,17579313068 ,2.74237E+12,279790121700 ,2742372838608 ,17579313068 
2.79132E+11,17536220438 ,2.73565E+12,279132000000 ,2735650388328 ,17536220438 
2.78964E+11,17509859886 ,2.73154E+12,278964341901 ,2731538142216 ,17509859886 
2.78641E+11,17452845944 ,2.72264E+12,278641480970 ,2722643967264 ,17452845944 
2.78402E+11,17388125567 ,2.71255E+12,278402242016 ,2712547588452 ,17388125567 
2.77654E+11,17384759549 ,2.71202E+12,277654165740 ,2712022489644 ,17384759549 
2.77254E+11,17285245302 ,2.6965E+12,277253861423 ,2696498267112 ,17285245302 
2.77115E+11,17263621860 ,2.69313E+12,277114580310 ,2693125010160 ,17263621860 
2.76104E+11,17022113897 ,2.65545E+12,276103975600 ,2655449767932 ,17022113897 
2.75555E+11,16957960774 ,2.64544E+12,275555199231 ,2645441880744 ,16957960774 
2.7538E+11,16956472021 ,2.64521E+12,275379670896 ,2645209635276 ,16956472021 
2.7513E+11,16881673312 ,2.63354E+12,275130067710 ,2633541036672 ,16881673312 
2.74712E+11,16876215367 ,2.63269E+12,274711975200 ,2632689597252 ,16876215367 
2.74701E+11,16871563433 ,2.63196E+12,274701498927 ,2631963895548 ,16871563433 
2.73073E+11,16739455644 ,2.61136E+12,273073089968 ,2611355080464 ,16739455644 
2.71416E+11,16699813537 ,2.60517E+12,271416000000 ,2605170911772 ,16699813537 
2.70487E+11,16657048195 ,2.5985E+12,270486954964 ,2598499518420 ,16657048195 
2.70038E+11,16636422193 ,2.59528E+12,270038046867 ,2595281862108 ,16636422193 
2.67153E+11,16566108770 ,2.58431E+12,267152818464 ,2584312968120 ,16566108770 
2.66607E+11,16478984885 ,2.57072E+12,266606869575 ,2570721642060 ,16478984885 
2.65799E+11,16478604439 ,2.57066E+12,265799438960 ,2570662292484 ,16478604439 
2.65715E+11,16459029290 ,2.56761E+12,265715000000 ,2567608569240 ,16459029290 
2.65691E+11,16431956755 ,2.56339E+12,265690707561 ,2563385253780 ,16431956755 
2.65505E+11,16371212000 ,2.55391E+12,265504886424 ,2553909072000 ,16371212000 
2.65183E+11,16332760303 ,2.54791E+12,265182869016 ,2547910607268 ,16332760303 
2.64725E+11,16283370081 ,2.54021E+12,264725479247 ,2540205732636 ,16283370081 
2.61804E+11,16201545477 ,2.52744E+12,261804275136 ,2527441094412 ,16201545477 
2.61338E+11,16193277504 ,2.52615E+12,261337632000 ,2526151290624 ,16193277504 
2.60422E+11,16162438529 ,2.52134E+12,260422251188 ,2521340410524 ,16162438529 
2.59488E+11,16132226126 ,2.51663E+12,259488384856 ,2516627275656 ,16132226126 
2.58019E+11,16063163091 ,2.50585E+12,258018759360 ,2505853442196 ,16063163091 
2.55805E+11,16035891845 ,2.5016E+12,255804627488 ,2501599127820 ,16035891845 
2.55791E+11,16024257205 ,2.49978E+12,255790500966 ,2499784123980 ,16024257205 
2.55162E+11,16014572026 ,2.49827E+12,255162328323 ,2498273236056 ,16014572026 
2.54044E+11,15925008011 ,2.4843E+12,254043582120 ,2484301249716 ,15925008011 
2.52623E+11,15912041846 ,2.48228E+12,252622801630 ,2482278527976 ,15912041846 
2.52238E+11,15882019574 ,2.4776E+12,252238310400 ,2477595053544 ,15882019574 
2.51365E+11,15824611061 ,2.46864E+12,251364870000 ,2468639325516 ,15824611061 
2.51155E+11,15818003259 ,2.46761E+12,251155396368 ,2467608508404 ,15818003259 
2.50265E+11,15796855775 ,2.46431E+12,250264599000 ,2464309500900 ,15796855775 
2.49968E+11,15768531895 ,2.45989E+12,249967719309 ,2459890975620 ,15768531895 
2.49559E+11,15671079760 ,2.44469E+12,249559271685 ,2444688442560 ,15671079760 
2.46282E+11,15589883248 ,2.43202E+12,246281836775 ,2432021786688 ,15589883248 
2.45852E+11,15566519329 ,2.42838E+12,245852166254 ,2428377015324 ,15566519329 
2.45106E+11,15565554129 ,2.42823E+12,245106491799 ,2428226444124 ,15565554129 
2.43942E+11,15537081681 ,2.42378E+12,243941645779 ,2423784742236 ,15537081681 
2.43617E+11,15497834641 ,2.41766E+12,243617352440 ,2417662203996 ,15497834641 
2.43144E+11,15454388866 ,2.41088E+12,243143875905 ,2410884663096 ,15454388866 
2.41781E+11,15446337365 ,2.40963E+12,241781436787 ,2409628628940 ,15446337365 
2.41431E+11,15201922791 ,2.3715E+12,241430738285 ,2371499955396 ,15201922791 
2.40858E+11,15182136050 ,2.36841E+12,240858425445 ,2368413223800 ,15182136050 
2.40433E+11,15071134974 ,2.3511E+12,240432760175 ,2351097055944 ,15071134974 
2.39796E+11,15051712855 ,2.34807E+12,239795913600 ,2348067205380 ,15051712855 
2.39541E+11,15048371118 ,2.34755E+12,239541126200 ,2347545894408 ,15048371118 
2.39117E+11,15025274562 ,2.34394E+12,239116961700 ,2343942831672 ,15025274562 
2.3826E+11,14995839002 ,2.33935E+12,238260000000 ,2339350884312 ,14995839002 
2.36578E+11,14976044902 ,2.33626E+12,236578350450 ,2336263004712 ,14976044902 
2.36286E+11,14974969572 ,2.3361E+12,236286078000 ,2336095253232 ,14974969572 
2.33852E+11,14914868915 ,2.32672E+12,233852000000 ,2326719550740 ,14914868915 
2.32225E+11,14757240798 ,2.30213E+12,232224892304 ,2302129564488 ,14757240798 
2.31356E+11,14685097069 ,2.29088E+12,231355859508 ,2290875142764 ,14685097069 
2.30958E+11,14549089500 ,2.26966E+12,230958164840 ,2269657962000 ,14549089500 
2.29972E+11,14531893567 ,2.26698E+12,229972485600 ,2266975396452 ,14531893567 
2.29736E+11,14525294960 ,2.26595E+12,229735684000 ,2265946013760 ,14525294960 
2.29639E+11,14504632470 ,2.26272E+12,229638667769 ,2262722665320 ,14504632470 
2.29322E+11,14429271277 ,2.25097E+12,229321777000 ,2250966319212 ,14429271277 
2.28573E+11,14408316947 ,2.2477E+12,228572889800 ,2247697443732 ,14408316947 
2.28273E+11,14392534058 ,2.24524E+12,228273302000 ,2245235313048 ,14392534058 
2.26308E+11,14384138849 ,2.24393E+12,226308471740 ,2243925660444 ,14384138849 
2.24562E+11,14375852901 ,2.24263E+12,224562000000 ,2242633052556 ,14375852901 
2.23983E+11,14374785797 ,2.24247E+12,223982527296 ,2242466584332 ,14374785797 
2.2387E+11,14115601324 ,2.20203E+12,223869647298 ,2202033806544 ,14115601324 
2.21749E+11,14033638218 ,2.18925E+12,221748850972 ,2189247562008 ,14033638218 
2.20908E+11,14030417498 ,2.18875E+12,220908000000 ,2188745129688 ,14030417498 
2.20412E+11,14019829156 ,2.18709E+12,220412056150 ,2187093348336 ,14019829156 
2.19671E+11,13973817614 ,2.17992E+12,219670711200 ,2179915547784 ,13973817614 
2.18845E+11,13944596400 ,2.17536E+12,218845084700 ,2175357038400 ,13944596400 
2.18494E+11,13936535084 ,2.1741E+12,218493764160 ,2174099473104 ,13936535084 
2.18334E+11,13923947306 ,2.17214E+12,218333750400 ,2172135779736 ,13923947306 
2.17943E+11,13923787690 ,2.17211E+12,217942905960 ,2172110879640 ,13923787690 
2.17846E+11,13857332411 ,2.16174E+12,217845836513 ,2161743856116 ,13857332411 
2.17607E+11,13855766517 ,2.1615E+12,217607380320 ,2161499576652 ,13855766517 
2.17528E+11,13801496279 ,2.15303E+12,217527776635 ,2153033419524 ,13801496279 
2.17043E+11,13692240112 ,2.13599E+12,217042500000 ,2135989457472 ,13692240112 
2.16962E+11,13668779493 ,2.13233E+12,216962499600 ,2132329600908 ,13668779493 
2.16831E+11,13662276076 ,2.13132E+12,216830850112 ,2131315067856 ,13662276076 
2.15153E+11,13647375520 ,2.12899E+12,215153080000 ,2128990581120 ,13647375520 
2.14749E+11,13631680000 ,2.12654E+12,214749246415 ,2126542080000 ,13631680000 
2.14315E+11,13594360034 ,2.12072E+12,214314780600 ,2120720165304 ,13594360034 
2.14262E+11,13546759586 ,2.11329E+12,214261850100 ,2113294495416 ,13546759586 
2.13953E+11,13487599793 ,2.10407E+12,213953026430 ,2104065567708 ,13487599793 
2.11164E+11,13382470381 ,2.08767E+12,211163589780 ,2087665379436 ,13382470381 
2.10701E+11,13379358399 ,2.08718E+12,210701253687 ,2087179910244 ,13379358399 
2.08761E+11,13372460814 ,2.0861E+12,208760874000 ,2086103886984 ,13372460814 
2.08737E+11,13329328887 ,2.07938E+12,208737427710 ,2079375306372 ,13329328887 
2.08708E+11,13306942504 ,2.07588E+12,208708085110 ,2075883030624 ,13306942504 
2.07114E+11,13233360446 ,2.0644E+12,207114149000 ,2064404229576 ,13233360446 
2.06714E+11,13220768438 ,2.06244E+12,206713958504 ,2062439876328 ,13220768438 
2.06126E+11,13203843647 ,2.0598E+12,206125500000 ,2059799608932 ,13203843647 
2.04801E+11,13184514122 ,2.05678E+12,204800533539 ,2056784203032 ,13184514122 
2.04546E+11,13106894643 ,2.04468E+12,204545673280 ,2044675564308 ,13106894643 
2.04394E+11,13000767001 ,2.02812E+12,204393916899 ,2028119652156 ,13000767001 
2.03879E+11,12993744497 ,2.02702E+12,203879154830 ,2027024141532 ,12993744497 
2.03568E+11,12991839787 ,2.02673E+12,203568222660 ,2026727006772 ,12991839787 
2.02744E+11,12991389662 ,2.02666E+12,202743740640 ,2026656787272 ,12991389662 
2.00976E+11,12980613140 ,2.02498E+12,200976000000 ,2024975649840 ,12980613140 
1.97802E+11,12972236300 ,2.02367E+12,197801953176 ,2023668862800 ,12972236300 
1.97348E+11,12948876067 ,2.02002E+12,197347660230 ,2020024666452 ,12948876067 
1.97321E+11,12926814303 ,2.01658E+12,197320682304 ,2016583031268 ,12926814303 
1.97058E+11,12853828016 ,2.0052E+12,197058439200 ,2005197170496 ,12853828016 
1.96374E+11,12723752461 ,1.98491E+12,196374150000 ,1984905383916 ,12723752461 
1.95795E+11,12697131626 ,1.98075E+12,195795129260 ,1980752533656 ,12697131626 
1.94711E+11,12659009512 ,1.97481E+12,194710750822 ,1974805483872 ,12659009512 
1.93435E+11,12633852253 ,1.97088E+12,193434787260 ,1970880951468 ,12633852253 
1.93394E+11,12633636717 ,1.97085E+12,193393602362 ,1970847327852 ,12633636717 
1.93305E+11,12589695440 ,1.96399E+12,193304847050 ,1963992488640 ,12589695440 
1.93058E+11,12555508276 ,1.95866E+12,193057619000 ,1958659291056 ,12555508276 
1.92348E+11,12444393420 ,1.94133E+12,192348000000 ,1941325373520 ,12444393420 
1.91964E+11,12443535000 ,1.94119E+12,191963618775 ,1941191460000 ,12443535000 
1.91133E+11,12415320199 ,1.93679E+12,191133445270 ,1936789951044 ,12415320199 
1.90639E+11,12372940111 ,1.93018E+12,190639218600 ,1930178657316 ,12372940111 
1.90341E+11,12363994654 ,1.92878E+12,190341174100 ,1928783166024 ,12363994654 
1.90253E+11,12323189015 ,1.92242E+12,190252579295 ,1922417486340 ,12323189015 
1.89155E+11,12321170000 ,1.9221E+12,189154524846 ,1922102520000 ,12321170000 
1.88588E+11,12291478041 ,1.91747E+12,188587881300 ,1917470574396 ,12291478041 
